sale_id,hk_sale_id,as_of_day
Standard Class_20.44_7,f740b25258a7b2ab45ca15ff2b45b1bf92332f4fdc31ea27154e367c77e48b83,2025-10-16
Standard Class_23.04_3,a91912518e45bca81c1f7f5dc1edf95139f57528480f1041bec5cbba926b67f2,2025-10-16
Second Class_4.56_2,b60860c4b52eae6cb60dc56da02ad52fbe62dff5353fa050cadaa97ca2e86fef,2025-10-16
First Class_23.904_6,6ff3a5e810d35280bef0a72bd347d2e5272dc423b3a469bbea0ac7a4bb9ba203,2025-10-16
Standard Class_86.352_6,79089bc82be21fc1e557789681621342c3b4dee5a3efcdbc00262d050b43b351,2025-10-16
First Class_9.96_2,bb457eea9b54a1fb13eb88ce7b755d73159fdcd7a8a0a2bdde4a5e3445bf67de,2025-10-16
Second Class_175.872_4,d1785cabe7cc1a04a7557005081332c5c3ed0288f2a6c32b1a33b958f9094765,2025-10-16
First Class_9.14_1,74bd4c342c4bc6c82a801bcd11c9e050b7220950631973dc35f1c58ff96bb7ad,2025-10-16
Standard Class_49.616_2,83959143dafa2fd1bd90896f52471ce81fdba4c3e833e64ed3c5ffe9a5fcf815,2025-10-16
Second Class_26.2_4,1d0e2eab37f0cb0d2581391372029d171be9a38ca7e184ae47cda78e408ff018,2025-10-16
Standard Class_1252.704_8,6693ff8aadc9a1a97c603d91adc90555ea9ec4333860884b99d7ce5c80cba6b6,2025-10-16
Standard Class_294.368_4,5989eaf70900c87b0ae35dc8ef4bea975679c1f9dd49876ce8e92e21080772db,2025-10-16
First Class_11.032_1,4e7198cd675a34c4bdeded351e6ff6e2a036f7d8eec858f734e49bd5fa9c88eb,2025-10-16
Standard Class_125.13_3,48501021ca7127731eefe17dc1b5615bc4f2030117b06634f4fdadc2d25a152a,2025-10-16
Second Class_97.968_2,4e1e9178ab7872bad870f197a5f0f9131b41668313a6040c0c78b13b981bacaf,2025-10-16
First Class_30.0_2,5880fa1538c425449b6d6649f82f6cbaccbfe0fcfbcafa3066c8329116bb9f62,2025-10-16
Standard Class_247.8_5,4046dcbdd48eef6f5494fc14c5d7893837d46f57bab1f278ec6e780472345a79,2025-10-16
Second Class_13.128_3,6c39bd3cc17d742f4d890768983973dd1d0ed5d284afdb539e26c1ce98956082,2025-10-16
Standard Class_445.96_5,00c5c2d0c8fbfb51de8c1a2182b6f2827a1b51a3c0fe9a3da5d4edf22bb7bba1,2025-10-16
Second Class_9.94_2,e333314289562fa03ef7938a165c1a892d54c2c522a39c89434939a49afb2e6b,2025-10-16
First Class_55.48_1,0664a0aa7d424789b6204d3fb46d6b6ca2b0ed255bdebdbcc9e49514167efea2,2025-10-16
Standard Class_383.438_4,9b0102570e40028979a402f3772bff03d7c65d5bc089740fa1cfe404b65a685f,2025-10-16
Second Class_14.07_7,6394e67332ff31fedf11819f9c1a06429592749d070aa4301ee266a374b89181,2025-10-16
First Class_1.728_1,adf214e7af6c7ee15897cfaffabbd29a2dd626e76c1b20337a2b776afdc23216,2025-10-16
Same Day_122.97_3,738c110844050af2f30213cd262aac1387e3796d755fa716a9c5b8b79d00d046,2025-10-16
Second Class_271.992_1,388b7807810c62efd259d6a7fbfc42fd2b600efdf2a58a68fb7c4b12a49c4e9a,2025-10-16
Standard Class_11.304_3,98e6e3c64fe6191c1a49e6d151475d5f8915122d4875240c70470a25686f4113,2025-10-16
Standard Class_25.488_2,491fc034fff8159353ccdbf8a033c191c99f914730e5149c557b4eba595c20a5,2025-10-16
Standard Class_323.37_3,6f2cf14ecb9c4f3d9e206df1ac050c38b722a192f54c2078f3cda3e3d1ec022d,2025-10-16
First Class_6.63_3,67ee7d76f6c9718255235fbb9f878660e244c16d3a366247812265a3fff5ddec,2025-10-16
Same Day_188.552_7,477fd9e132c405a694f20dd33f94be5323dffd3d0fe58be8faa6f03634023389,2025-10-16
Standard Class_12.768_2,dfcf978d78f88d23e72deb1f78603e718c51aec7a7ee61efeacc938504052d0d,2025-10-16
Second Class_23.472_3,ec5ed9b7b2a970079411ab5b230e7329c3fcb1830654fb1aa4679588afe1190d,2025-10-16
Standard Class_352.45_5,6900abc34106ff8693c5af7823cdb9b77e16af41a8df246c1deb396f2c38a8f7,2025-10-16
Standard Class_28.752_3,3cbe82276af72f198e3bffea9ff66dbc565f6ca0abb462e62f5948cc378b8038,2025-10-16
Same Day_184.66_7,2bb9f7436f56b24ce30503a0e76abc27f7e6a0b164b6150679153a60e3023927,2025-10-16
First Class_76.776_4,54575e05ed2ffd847d33e719d4c911fa8a2241062e0a0d5717f7b840286edcde,2025-10-16
Standard Class_53.97_3,58e8ee038c4b4197b6ab0daadf699c7b66a782f71da716f73f4773a0d297e9dc,2025-10-16
Standard Class_658.746_3,bbf3ca8810247a44e355129b5203ea7aecbeba3d97e934cb5f8c6b1f9b1d2dc0,2025-10-16
Standard Class_25.92_6,0690081f769aea271253fa3c4468fe5d91d80dc280c01bd95a007037f08d7c98,2025-10-16
Standard Class_590.352_6,fb092fff3f3563e04cfec6baf72a49f42226efb87745aa62384369f87315d284,2025-10-16
Standard Class_29.98_1,2d280cb9d514d012a4cd21d3b2b8dc5e784768303a5b8637bce409b3e33c2fa8,2025-10-16
Second Class_201.584_2,af2ec9f10a455c887dbd39d67c1adcb1827898a9ecd6aae24c8ffc0a26f2bc36,2025-10-16
Second Class_149.73_7,115a0326e314ffd96024349da0346acae2899c508841bf6790d64309bf6288cc,2025-10-16
Standard Class_6.408_4,989eab084bb40a043d753b38e80c508e48ea9bd4abe8936e0b3578f1d26ab11e,2025-10-16
Standard Class_150.66_9,a1740bcd16d48f56896c32d1f18f728ab1edc8305e196a12b9d520c14bf3d11b,2025-10-16
Standard Class_168.1_5,b78674ece746280c8a26129049075f507bd943fd058a8678bcd70e720c56c079,2025-10-16
Standard Class_11.12_4,90082e8e572fafbbe62d24596e73eb1a3a0be3f46a4515224f853fd5adaf9fa3,2025-10-16
First Class_69.52_2,7d75fd5a285a273077240cdca1be98a405764989bbdfbbed8252616f533ccaec,2025-10-16
Second Class_51.897_1,4f22c19797003f26185f41ffd0394b29b7da92f4fa000210d4a6afe4c3e4a051,2025-10-16
Standard Class_8.856_6,aa78e62ed258c8f4f46e04fa7be11386d1f68cb904f89def162294c02c8ad2fe,2025-10-16
Standard Class_272.048_7,e20478bcf9c93b1782b989bddd8280080b5883933d2414d6f39e4ace8cf22819,2025-10-16
Second Class_78.8_1,c79df433e45bbdec398a4b890d957d4590a9406787f570a021b8c182668abc02,2025-10-16
First Class_175.44_6,6d9a6248f21cb3aa94b58cc7470cc4fd99f2408273a6aad1150892863989960d,2025-10-16
First Class_121.78_2,a3e4a00f942c7870c80848fee9b8be3a1ca94da213de7e2bd113fb862fa2f162,2025-10-16
Standard Class_27.192_3,76c653ac7c82a21a9efd50987b5c7037d96f3cc6cf14f249c523aa5295f38862,2025-10-16
Second Class_781.864_10,8b446ac7ff887f24602330a72b5f692dd3479483a5389eb94457dc50c03c41f8,2025-10-16
Second Class_301.96_2,82518da89d02396525fd02fac82794b5440299fd3b2f088f7720b1e0bda58f20,2025-10-16
Standard Class_82.368_2,09938e64c4db91d6212590c22a127674e9cacbf3be41ccfbb7a1740b6b7bdf8f,2025-10-16
First Class_647.84_8,8e4b4969021d419ed8e739c12330d13a9c47c5bb2f3b22321fa3eac0c6bc0c4d,2025-10-16
Standard Class_25.92_5,932210758cf77293cbaa4de84022a8cfd450ae0c4dbdf43d54d9763eaf376b51,2025-10-16
First Class_2.696_1,b5de4d4c531af3a0391392141cc3a92b211cab8474169da9ef05658587feeb35,2025-10-16
Standard Class_335.52_4,e63e0119f66f726bf42d64bdfa92a5079a5dd7e29266f1846c4637c0e62b5b4d,2025-10-16
Standard Class_552.56_4,4003ed4e1f4ebb5ac6d75ca694fd506a93d02abd3675e827d1c64312ef885f1e,2025-10-16
Standard Class_12.35_5,9ff79ff242114e404b5a2833aa0abf000bedebfb6453b560df8ef89f0d7be30a,2025-10-16
Second Class_765.625_7,2c58e0546588ce4754678cd683f7845bb0531986615b8fa54eb035c5bc542dad,2025-10-16
First Class_94.85_5,9b3eb47461a4599f17236338841065a52a5af6ef12cf09b2c21b6d9df4a68ebf,2025-10-16
Same Day_10.86_2,88e0496580e98baae9933b054f63d5f5ae3063a2fc5be7943d8d422835eb6804,2025-10-16
Second Class_11.784_3,9102b2626649893bd42bb30d448a0f32a2dc85f1c20560a0dea58569293c4ef2,2025-10-16
Standard Class_364.41_5,707cc16775466caa887b4dd4c7df16e0a38fcfa9e325e3b828fc88c8b581fb26,2025-10-16
First Class_30.816_9,cf7852afe830977404497b1c5ffbf8813a570b200895d0604fd866194b180b59,2025-10-16
Second Class_25.344_6,6091b54c4cd8efdb2403a36c9c1327fdd78f6a08c2790fdb146eff021586fb48,2025-10-16
Standard Class_249.95_5,a32598578d87868d388629ca1f72c88c23d8a8eedf7f1e1719e40228cc89ffd4,2025-10-16
Second Class_71.97_3,8ba60495565bbc6e7911fc213b12cd5aed67bbf48331ffd23cdc69d7e8d2022f,2025-10-16
First Class_40.635_7,b7cf15364a963c9ed023035f47ee4ceea309f76b954f3d9106ed64fdd9ccfad5,2025-10-16
Standard Class_25.3_5,a52258ef4b292ce449762789be3cc2e04c99dd127e003b6f7ebdc03327076312,2025-10-16
Standard Class_69.264_2,dd4472c3dc5d830bee0e5846fa9adba4d94c95a0bbf05c6fa748e9856748acaa,2025-10-16
Standard Class_913.43_5,25183ad7a404ffa332307e9608a7b2dea51a29bffae0cf5edabc2123453d903e,2025-10-16
Standard Class_69.008_2,a7a3083aa17a43795f3059be79c8d81bd1d220c5274cf8cb8657a6159270eca5,2025-10-16
Second Class_18.272_1,1170346d4bd99fc26f8e9e91d07c0ef0cc3f1f77cfa054ef1446ed8e1a87444b,2025-10-16
Second Class_706.86_7,93ac30bc1a7728cbd44ecd0466ab1f03ecc84545a925e2b843ad25f61a652709,2025-10-16
Second Class_40.176_3,3791c1f1a3a1a3d7b9107835f5e4c9294faa4390a94ce37c88e26c8663dc6456,2025-10-16
Standard Class_64.2_5,a422dbc20e652d3688e043cc28f4c0a253c0bbc4246dba4066a3aadf64059baa,2025-10-16
First Class_4158.912_8,a6e629d6e99b469340a7f1655cd2ed83e6464de0e1908666815bb86c220f0272,2025-10-16
Standard Class_21.488_2,103122b5d34c589a9023652bf6153b229eeaa23990d4a091e3f79d2898afc003,2025-10-16
Standard Class_1403.92_5,76d74f84a562b337fe472eeb916f314d5bc2223abdcb32d3429e5df4027c6bc6,2025-10-16
Standard Class_18.18_4,5ed5841abcb56175f9a494770b664a03ffc23a7d47114e91e28f90da414a1667,2025-10-16
Standard Class_376.74_4,e202e566a1a68366b01a7bb7d465d6c91412c2ece54bf21b8ae12a9ecbd35666,2025-10-16
Standard Class_31.12_4,c51b972e42bf3c576e2b4215119f74fbbbee5fa25b0f12d2fbf3ebfb14ac3c3b,2025-10-16
Second Class_1053.164_4,0b19d835f6cb8091246366d0aff4441f6f2da3f3188058ba988ed4e860af4386,2025-10-16
Standard Class_160.0_8,238e866208793afa47d730682ffb676b1751eac271ed12a41bbaa8501d8fac73,2025-10-16
Same Day_577.764_2,92f2af6982cc17e544b905687b927dd9774589d4487508b2f73230b9c6e8e6ed,2025-10-16
Second Class_10.584_3,f1893eb4a15c70350be96eb595a7ef37aadf09e0bc2e62083b17cc288dc97ef4,2025-10-16
Standard Class_93.032_2,853d751b5f38be030cdeb275b8cfb4c8fe98d75050ec94937cf6a1b6b420db4b,2025-10-16
Standard Class_199.9_5,9b7673f7c650fe21b2dc2a97a5ced03907e366f222e1a2ccab318131b1bdbb2c,2025-10-16
Standard Class_376.866_3,a05441cf93b0b9df689c9cb0af70471a7154c67ee4c9a5be3a34f38f7a805ecf,2025-10-16
First Class_132.696_3,2f625059cbbe89a5775e424f63e5f2e91bca789f8ef0c26549f6f0ddd4c4477f,2025-10-16
Second Class_5.16_2,35917e709f3aa5dc873a5438f4a2b239d4d265e25ad6ff309d82666cef347313,2025-10-16
Same Day_1.112_2,3f37cc43088318807a5cb290aff37bc063ecaad7e2c3a8f9a4ae771c2b79a7a0,2025-10-16
Standard Class_42.6_3,cdf7a06b7c6e79886c9ecc256e2da6fffe55aedeb5f90877edfab6273815ec6b,2025-10-16
Standard Class_91.96_4,91918e49b6428d23cd03025c25dd4d6b4b851f84cc3519b40aa2522d7f9e9931,2025-10-16
Second Class_5.607_1,39c2dfc380bb0c799bf3bc04d07fb9b9f7c6649a29ef41ac741ac04c7d70832e,2025-10-16
Second Class_1.941_1,16e416ddf9cb295dbc74046143e8737220890c9c030561712a3bedfccb8b330d,2025-10-16
Standard Class_7.312_2,ffc014f212ce1f2b34c89e79f18600102abf076a0d54696598dce095025e14b0,2025-10-16
Second Class_29.97_3,e2f942e3cee481879c183464fa96dc1d5e2d8d82ed3f0908bf82b162390d94bf,2025-10-16
Second Class_30.56_2,becc2e96126d5d296e754480d81926f8c1117c0b9892af5c3f068a57928f2e4c,2025-10-16
Standard Class_94.85_5,e586d66d688599832118d591175d71251e8a88c5b884445f39271587a410d1ba,2025-10-16
Standard Class_271.984_2,d69024b046381aa0f1035ca3417161450f5327ac5c1bae12332d2ac9e8b2c494,2025-10-16
Standard Class_27.888_7,94f3ab4868a4683bc63bcb3086094134e3efcc6c19d163810577ffca273552c8,2025-10-16
Standard Class_879.984_2,876d1ec6850471a338c4aa2678aeb15fd9b48b9fa9f70ed6502ea9fc48f0c083,2025-10-16
Standard Class_480.96_3,7e0d1b8a236e426adac247ac2d9ea98500f400f7eb41f74a817f33abfc40353f,2025-10-16
Standard Class_559.92_8,704b3872d216d206b31a98578211ccc5da606a88a288e9a412bfc936ed0b3b35,2025-10-16
Standard Class_255.108_6,fdc14865e4726daa606ad6f309a0adf17e4289dc3d7eb47a8457411f96baa5d9,2025-10-16
Standard Class_27.58_2,d1ee0e5be53897a62b2381224c2007075a07b19c71667ae94ea3adb97bab454f,2025-10-16
Standard Class_222.32_7,4baf6dfb1991cf3eba1a439cba83f87fd0b0a74d0a540de4e2a6f47e74b0ed65,2025-10-16
Standard Class_93.344_4,32a844dbed82f89bd7bab86c9f8f27ae91552573ed79ad7ff94084e4c97020d4,2025-10-16
First Class_1649.95_5,090087796789973b095df4cf59959906f64d20a73ac651825e9e230beaccfb23,2025-10-16
Standard Class_86.2_5,8371258227edfa035d89f5efeeb1a1e9eba61c8f77e04a1355aa55ef502c8f2f,2025-10-16
Second Class_77.52_2,0fe9581417372394acd69e66891ea175945489386ab76fe10a27bf2604057b52,2025-10-16
Second Class_14.82_6,cadcc06b8099ab6043ca6b7805556829a774c52be54bc6a8e958d48944ddfd2b,2025-10-16
Same Day_3.798_1,5a891e106bb3117a5bacfede3014facf6f6fe524993e70341de2f20013fe529d,2025-10-16
Second Class_491.55_5,7fa57c743fa5028f2cadfd4501a9d9f529613a8b9915f08bf605e840c34a62f7,2025-10-16
Same Day_119.94_6,ee51f38e88ff651ae75d786970fccc3bd456b78ba2bdd310590f090d5ce5f298,2025-10-16
First Class_3812.97_3,ca4ea6081bc87282da8f96968c3cd176326bcf9239d27a60c6615ec794ee5a09,2025-10-16
Second Class_20.64_5,964e579b2254d935475d21c3770ff549b7546d44cd221e52fb18cbdde2120c9e,2025-10-16
Second Class_11.264_8,bc1c055f54e4fb78cf290bbbbb144754cf279e490a46fdad537230d4c55bf8e8,2025-10-16
Standard Class_46.62_9,2069f1e9666dd7fa9bdef1a36c2e064ee1e0e21c83b19564b27b7ecfa69e8a41,2025-10-16
Standard Class_7.92_5,4312083361932b7ba750aef60cfa8bd9cfc33334d0cef4d586f37ff85ffbfc73,2025-10-16
Standard Class_9.84_2,8c3d941c7855ccd629d257cf3adbf843dc56def062d25bc55be68e84988de831,2025-10-16
Second Class_3.984_1,76b33774f3eb75d1dd62a4f1a5cfb116d4a850e20939a89951916c64aa51e40b,2025-10-16
Standard Class_1029.95_5,0e5252380895c2470535d3113b21f114a65123d6d7e497e2e2693876fc0c8785,2025-10-16
Standard Class_64.624_7,8ee6d4291496aa5192d05693016d8d64d9cca1d73a4c256454fcf54e7a4c4f4d,2025-10-16
Standard Class_65.88_6,ad88a4f20ef9f463361519a3c60013975018e9deda584d53372b2ee10a15f904,2025-10-16
Second Class_15.92_5,bcf83241fb3840ee5633d2ebb986e0df91a447c76fdf5e35570217195194b00a,2025-10-16
Second Class_46.96_8,63351cd625607e0f80997004b3bcc0800645bffe15a1a0d82d82c96325df3207,2025-10-16
Second Class_559.984_2,d37c0ede78e9aef33d6aa51ed8bf1381b22591c3d2832e246ce0aa6d5ddd3256,2025-10-16
Second Class_572.76_6,96067180006e3e6f0a95a141d837bdea939ccbcfeccaa3da443b7fe3d923fb4a,2025-10-16
Second Class_61.96_2,4a0858c8aea5e50329294e879a7077dc6635c608ca690788536b4a06ab4c9a42,2025-10-16
Standard Class_75.48_2,bfb25d4e8aa9704ada232a05d415428f103f0adcb08ace2dfb1f9ee56ebbc605,2025-10-16
First Class_99.28_2,e9a4e196230c70152dd32f915919847fbee4c4af02285baad37f994a2d2b6f24,2025-10-16
Second Class_4.368_3,45f75918d713c862302b5840e2ffaa7d9a05d660eb199afb6bf1df617f7ed66f,2025-10-16
Standard Class_4.656_2,f4c0bbc65b0c41a385311f7890f5900a72cb97dc45d296986fe5ff5b6885009f,2025-10-16
Standard Class_238.0_2,83312b5acd410c14b329ecd06cf187547dbaa5247f5ca41b62b6e7ff2b56d9b2,2025-10-16
Standard Class_17.14_2,c5da062949968903d0bcc2843a15de7e5e1cdf6557df3943c950a956bdeed859,2025-10-16
Standard Class_8.62_1,e7c3da5aff14e373adacf659e175a6c54349cc94639ef024de5dd429dcd1046e,2025-10-16
Standard Class_613.908_3,c39a39111c8d887f29abb89490e286006079dd1e23d5d106280b1e1eab2444d2,2025-10-16
Standard Class_319.9_5,24b3854cc81b6c2b18d26b45a2ac5dc864f58d77bc9e3a73376e4ff4b5439c1e,2025-10-16
Standard Class_587.97_3,f1ae198dd63b7b60c3aeb196106567c32c1241a266d41509548bb413c26e3a0e,2025-10-16
Standard Class_5.904_2,b6035ae965e96f7f6d545e706af15e62025084a1a4704773ff8f8455c0dc39a0,2025-10-16
Second Class_1292.94_3,0d8e34cf07cde830b7cda85ac8ffa2a4f88e3b18cfd26d9bdf4ca4b6816faa89,2025-10-16
Standard Class_227.36_7,9d613fb50a310586a308b74f0e9d02716ed34a48852dfb00e6b19c5b00e8edca,2025-10-16
Second Class_125.976_3,68c3ad413663798b52e4a429f29e92a230059d71b0466665ccdb882c2c3ab103,2025-10-16
Standard Class_45.92_4,a2fdfd45adab653ee5f959d8b5c771a9bb03d6e96eb7ff48490752037f467cc6,2025-10-16
First Class_395.0_5,c18e36f9a9c11fb023cb486d09e5e2cf093779ed51fcd869732f893ff17196c7,2025-10-16
First Class_99.98_2,70f734030f21c328229426fb9fe6d501be17bece155cb327089a82b916750e84,2025-10-16
Standard Class_262.24_2,96236d197f9bc5418adb19b4a32e78e171256c44a426d0ca9fd57a88b389c61f,2025-10-16
Standard Class_603.92_4,5b3feca2e9c812778b0de08e701bfe2fdfbd74681cd7bba5415edaa4ecd54643,2025-10-16
Second Class_841.568_2,9c4f41b4d887e97d37a726ed2c1968ffc7947c480e37e1b4876f9b71b0f2d90f,2025-10-16
Same Day_1049.97_5,dba6827dafa876cd84d0f331660a8c331d82204deb185275c4dfa05d62551c08,2025-10-16
Second Class_48.94_1,700ebaac805f89c64d014f4b348666557a533abaaad6feb5e20a520d5ddbf43f,2025-10-16
Standard Class_9.24_3,db5b4e3e295336b2a275f28e35da30be730f24897dfd8ca10698bb79a4bf83b3,2025-10-16
Standard Class_47.9_1,01095eedaeaa6eb8f2cd2ddf149f210421aaa9b058662a673573f162d4b1d7e8,2025-10-16
Second Class_467.46_9,bd23dbe8623d8b862b923ad9405c9d0d84e028e773c36b0c21d1947b690ff804,2025-10-16
Same Day_35.4_5,62b7d744bfd5f82afa7c7ea16e8f7eb3b3446e6df213ca6f24058666090fb2d7,2025-10-16
Standard Class_16.56_3,c439e668bb47bd32aa1b617396b7bbceac4af36577401ab0b1f914d2e8a36488,2025-10-16
Standard Class_7.31_1,74c5a1e2e78acbfc4b39ae04033584f95cbdcbc779a81ed3f67727697f531d3e,2025-10-16
Second Class_10.92_6,aa31f82a412573432f375c4be1001c524305ef0a4e14c799541c49537054ad7e,2025-10-16
Second Class_20.736_4,0d4679bbafde27209c3cac7ae8d6df46054c0a13a8887b54cc8efb6cc689cc7e,2025-10-16
Standard Class_113.94_3,45caa4a02dea8bf284f75e8dbd249c896d635cfd6d57a101597babb936d86362,2025-10-16
Standard Class_235.92_5,26bb1606f482ad429f959938208d236aa577215a1ae965a73e6179fbe3b6a5cf,2025-10-16
Same Day_363.92_5,8c9ba4554ca582003d7240fee5afcb95f9bf8132294ea4408105fb09ad03a583,2025-10-16
Same Day_9.24_3,7ccf3c13b3cae2934cd5565bd7feac50779a4aa7cdfe24f9d8f538846b68f26c,2025-10-16
First Class_474.95_5,6a6ef135502b3613851c065c4f882590b9622d06f055587c08de9de4995ad7a8,2025-10-16
Standard Class_39.879_7,a3821f7856bf4da331b7fe59a4e82a6f0f4a5e8fa9798a5cab3ab979989d0449,2025-10-16
Second Class_6.984_2,52b2b7a1d8aebfcfc8da2feee7fb91482ad9958b63f6f59070e82733ec49c923,2025-10-16
First Class_91.36_5,298199bd152b74cf98ad63b1d4a71431a16aa53644225d0d3db59eba5f2fd604,2025-10-16
Same Day_47.9_1,3489dc308730d606cd808a0ad755ed549e58ebbf4ae63c0e099c873a2c3faf41,2025-10-16
Second Class_4.312_2,319e5d3b37c30c38fe1e5a6ba0e0ffa4d1697850129d3269c24fe07004035ffc,2025-10-16
Standard Class_239.5_5,c33a197a0a701bc267149f5444fbd114de5fc5ee427b9b5b92412902bb41b528,2025-10-16
First Class_75.88_2,f40e115e814dc38e40ea1b21a53e22faa27d387949fabd441b9d7bf3171fc82f,2025-10-16
Standard Class_83.92_4,03ac58c13b42a7a5c6f7c2c39883210799e426d857332e04540b09f2d656dc56,2025-10-16
Standard Class_53.92_5,f4200488d701d9a6e5c3cc5f000aab7bfc88248518c7faea0c0ac6f9be65f5c9,2025-10-16
Standard Class_22.74_3,5b848972f58de66e0e680013e6377bd2ccbd4bafe4f62cd586b9305b2b709aa2,2025-10-16
Standard Class_14.04_3,9c9194ce74666aa9e0d735d0dd1622d36bfed9aaa48152bac77a54985edc8f6c,2025-10-16
Second Class_36.672_2,3d787b3226115190d445a12e8366034fe4e499915e21fe4ff89d91cf57ca4d73,2025-10-16
First Class_1217.568_2,97a565f51fb7b4b85f018060ded998d175d133e7772cfdc5e4458041bd55badd,2025-10-16
Same Day_7.83_3,c53faf70be74ecefd8f88edf7bc53dcd60208c4a18503b29e166ea340ed826f9,2025-10-16
Second Class_597.132_3,1ae13622b369b3b78a5853c1090b836ce557f2dec7d4e032ceab9c3a8481c16b,2025-10-16
First Class_19.752_3,bcfa35e059199a953b4ca33a2e6127affe2ddb8dad55470cdba6de2f7661280d,2025-10-16
Standard Class_9.264_3,a76d252dfbf6b38c438ebc979e479db8e3ee905c1d34376eba3807d56431ad08,2025-10-16
Standard Class_63.68_8,666b972f86ca50792a1ac93d96a11108886337c7ef5b83b51bcbf8f2fb0f98fd,2025-10-16
Second Class_97.184_2,fd7ad093c62ab04734119322ac877b6641a5a7cbdbc96fff6905c9d68bdc4fbd,2025-10-16
Standard Class_87.444_2,a4933979059566c4d02b1f166c1bfd87771b32f2c263c70c118e585be545cfe4,2025-10-16
Same Day_33.568_2,4030a11093122dad69631eb8e2a55ed0655c5e82cfe007990568315238d75572,2025-10-16
First Class_23.616_8,3f304c7991884fdd229c80522da9f4d5ec9b038fd80aad112e8237274bc4cd95,2025-10-16
Standard Class_99.846_9,6d23480a361dc333617102effc0ce1ffecf1c43c13207a0f8eb75917741587ed,2025-10-16
First Class_10.9_5,ac10e32dd9c84cc5623f725e99e5df7b644a2fd6b37073bda6c2ff5010ebcfc7,2025-10-16
First Class_899.91_9,cf943803635a7287165ab04714271d66a12a16f26f0e3f23ece704cd39257b1b,2025-10-16
Standard Class_333.576_3,e43007f8dc3bcf5492aee9f435d025eedaf41389fe1dcddb42315e43d1531987,2025-10-16
Standard Class_142.04_4,ee17e2fcccd0cad943e95c774c1efad99900f393460e8dc6545f3ea56632299a,2025-10-16
Standard Class_99.92_5,e6f18215a15ee960149e037785715ed25525cbdf84fb968a0a93adbe08013fde,2025-10-16
Standard Class_47.97_3,23f3c5095eab9463b5b0b046fa20e1616cbe9d8bcf6fa3edb835c201b3791342,2025-10-16
Standard Class_196.21_7,d1f95080f0c6f281b8f275eb2eddf0a3ea656a27541e9eddc8a7c0ce6fe3b36d,2025-10-16
Standard Class_12.672_2,dabac7fc42505bd91dd55e9fa930f39ad099cbe8a6b40b81a9d6294fb13b4033,2025-10-16
Second Class_1158.12_5,3f5c3e12ad6dfca94fba4ee5458d455187e956b2ee075b1db743d79ee6edc9df,2025-10-16
Standard Class_39.76_7,6f129b11ea342ab085a40f2960d4c721b0a2ff8196c522f5367d2203eda9505d,2025-10-16
Second Class_52.76_2,c814da0dd699f0a7c9bf0f4ad9774163bfeebe18e77275330dd94083ee3ddf1e,2025-10-16
Second Class_146.45_5,f95cb9221ef186912ee9f3b68e27a1611e2af74fb3e887d4a13598b870027205,2025-10-16
Standard Class_324.744_3,6a62e898d9eb4be8cd6cd050950de818049f9b2862d402bf8b948a5be60f40c7,2025-10-16
Standard Class_2518.29_9,6c7b8872f44b3d1d574ba991b62ffd9bf1742f687191453ab445dbdcfb60f04a,2025-10-16
Second Class_600.53_2,9d23f914825145f12451fa543b669630febf6ebf58c309be6866cfd943a72d44,2025-10-16
First Class_158.376_3,f20750f01d195868a31147c9393381df2c5f9b13e85abf6dc9a15f4b972989b8,2025-10-16
Standard Class_21.968_4,3eee23a3c3e825aa7555d211ebacf5b4a8374ec5b320c1518e05d0d5550e31ba,2025-10-16
First Class_3050.376_3,cba2efab7a2051ed507ebc5f0f8567371f6e095fb16c4540f54bf8eb32b30fbb,2025-10-16
Standard Class_13.872_3,8b9caf2ad0d7bdbfa8e8eba4b38994d158da9249661f3fa05106aab02e2850f9,2025-10-16
First Class_41.568_4,29a710cd68e4945958ef0d993eff6d6563aae5e65be1bae2ad888f640f1de6df,2025-10-16
Standard Class_139.8_5,48da7b025451e200a1661108f145939f9755c23ed153b18f0c823e8a803c1969,2025-10-16
Standard Class_35.168_7,46b3ded3c7dff3ba82219a1cb2e91070ab1f09e05cde5ee67bf93c333661fc6f,2025-10-16
Standard Class_93.06_6,d83bf102798c61bb493e0177d9d50778054f2280db5662634153a2f7e8383c55,2025-10-16
Standard Class_178.384_2,b208e519df6c6f9d59de5384fefe21eedf58c9750e2e96f529a70c914321387b,2025-10-16
Standard Class_24.448_4,b88e6e017ea8d2575698df4c1a1202b41cf47c8e4366c16e940acf4f1b6a1d42,2025-10-16
Standard Class_119.8_4,f7ea50655893c5e17a5c28db5d84573145d322ee6ce08d7bf63d2467c0b7b275,2025-10-16
Standard Class_186.048_4,28b4758245826db659c29e3d9df43f978c56fa3a67416af9117d402b4be948dd,2025-10-16
Standard Class_40.968_3,b0a4bd9d9638e30c2137032ab612d8cf2d9e3421d2e56983b3e6e1311fcc7dd0,2025-10-16
Standard Class_77.031_9,e5d89ab0add2c0abdf6ca4af40a72867cf9fa2a97cac5bb789c04ecdd46ef173,2025-10-16
